poiType,poicode,name,month,h3index,h5,district_code,district,count,estimated_visit,country,version,customer,year,date,polygon,POI(s),state,brands
food.nightlife.bar_pub,POI_1001_356ttncc-4a8f42e459edc6d66292e23392a20a33,"unlocked - bar, kitchen and escape room",6,893da11a8d3ffff,853da11bfffffff,IN.HR.GU,Gurgaon,35,550,IND,3.4,all_ind_3.4_all,2024,2024-06-04 00:01:01,"POLYGON ((77.04992873096288 28.46167040062814, 77.04983857259079 28.46167941646537, 77.04980966483741 28.46141924668481, 77.04980951441298 28.46141830479079, 77.04980927493438 28.46141738151302, 77.04980894858035 28.46141648525139, 77.04980853832004 28.46141562416004, 77.04980804788595 28.46141480607309, 77.04980748174003 28.46141403843343, 77.04980684503302 28.46141332822499, 77.04980614355762 28.46141268190918, 77.04980538369581 28.46141210536614, 77.04980457236074 28.46141160384121, 77.04980371693388 28.46141118189721, 77.04980282519783 28.46141084337296, 77.04980190526554 28.46141059134833, 77.04980096550645 28.46141042811622, 77.04980001447045 28.46141035516169, 77.04979906080996 28.46141037314849, 77.04964906080994 28.46142037314847, 77.0496480670682 28.46142048956277, 77.04964708993361 28.46142070469745, 77.04964613918803 28.46142101639885, 77.04964522434912 28.4614214215466, 77.04964435457511 28.46142191608487, 77.04964353857308 28.46142249506296, 77.04964278451183 28.46142315268487, 77.04964209994009 28.46142388236731, 77.04964149171091 28.4614246768056, 77.04964096591316 28.46142552804684, 77.04964052781042 28.46142642756945, 77.04964018178846 28.46142736636854, 77.04963993131121 28.46142833504603, 77.04963977888613 28.46142932390473, 77.04963972603912 28.46143032304543, 77.04963977329921 28.46143132246597, 77.04963992019329 28.46143231216141, 77.04964781028937 28.4614717626417, 77.0495784856527 28.4614804282213, 77.04957754308113 28.46148059216484, 77.0495766204902 28.46148084543282, 77.0495757263246 28.46148118570704, 77.04957486876877 28.46148160987289, 77.0495740556721 28.46148211404791, 77.04957329447697 28.46148269361729, 77.0495725921508 28.46148334327613, 77.04957195512206 28.46148405707797, 77.04957138922164 28.46148482848925, 77.04957089962929 28.46148565044911, 77.04957049082637 28.46148651543399, 77.04957016655472 28.46148741552652, 77.04956992978245 28.46148834248799, 77.0495697826768 28.46148928783374, 77.04956972658422 28.46149024291085, 77.04956976201818 28.46149119897733, 77.0496097610182 28.46196119897732, 77.04960988956556 28.46196215771755, 77.0496101101438 28.4619630995522, 77.04961042068894 28.46196401566844, 77.04961081829519 28.46196489749412, 77.04961129924213 28.46196573677792, 77.0496118590295 28.46196652566661, 77.04961249241933 28.46196725677849, 77.04961319348493 28.46196792327251, 77.0496139556664 28.46196851891222, 77.04961477183195 28.46196903812418, 77.04961563434465 28.4619694760501, 77.04961653513391 28.46196982859226, 77.04961746577096 28.4619700924519, 77.0496184175478 28.46197026516006, 77.04961938155857 28.46197034510072, 77.04962034878294 28.46197033152584, 77.04993496285955 28.46195066814606, 77.04996172500003 28.46198635100008, 77.04996234660345 28.46198710076037, 77.04996303819327 28.46198778649706, 77.04996379320954 28.46198840170574, 77.0499646044907 28.46198894055096, 77.0499654643415 28.4619893979216, 77.04996636460596 28.46198976947936, 77.04996729674482 28.46199005169989, 77.04996825191645 28.46199024190625, 77.04996922106073 28.46199033829428, 77.04997019498504 28.46199033994969, 77.04997116445139 28.46199024685679, 77.04997212026409 28.46199005989859, 77.04997305335696 28.46198978084846, 77.04997395487933 28.46198941235325, 77.04997481627997 28.46198895790829, 77.04997562938821 28.4619884218241, 77.04997638649151 28.46198780918562, 77.04997708040847 28.46198712580392, 77.04997770455707 28.46198637816109, 77.04997825301707 28.46198557334874, 77.04997872058617 28.46198471900079, 77.04997910282933 28.46198382322098, 77.04997939612083 28.46198289450607, 77.04997959767873 28.46198194166521, 77.04997970559118 28.4619809737364, 77.04997971883461 28.46197999990073, 77.04997963728337 28.46197902939535, 77.0499396382834 28.46167902939531, 77.04993946569192 28.46167808419555, 77.04993920318455 28.46167715992272, 77.04993885318471 28.46167626510961, 77.04993841892357 28.46167540801704, 77.04993790441021 28.46167459655762, 77.04993731439455 28.46167383822266, 77.04993665432356 28.46167314001303, 77.04993593029096 28.46167250837455, 77.04993514898094 28.46167194913843, 77.04993431760647 28.46167146746748, 77.04993344384273 28.46167106780846, 77.04993253575624 28.46167075385097, 77.04993160173035 28.46167052849344, 77.04993065038788 28.46167039381634, 77.04992969051156 28.46167035106301, 77.04992873096288 28.46167040062814))",Bar and Pub,Haryana,
food.nightlife.bar_pub,POI_1001_356ttnc9-0b17016f27eff2fc22767543f42293dc,the underground restaurant and bar,6,893da1181d7ffff,853da11bfffffff,IN.HR.GU,Gurgaon,4,59,IND,3.4,all_ind_3.4_all,2024,2024-06-08 00:01:01,"POLYGON ((77.0453133489077 28.4194605061967,77.0453184947328 28.41933092094,77.0453827893281 28.4193328957872,77.045377643503 28.4194624810415,77.0453133489077 28.4194605061967))",Bar and Pub,Haryana,
food.nightlife.live_entertainment,POI_1001_356ttncb-e94ec39bd66af3a8471bf70e4ef86742,m.k dj & sound system,6,893da11a137ffff,853da11bfffffff,IN.HR.GU,Gurgaon,6,88,IND,3.4,all_ind_3.4_all,2024,2024-06-08 00:01:01,"POLYGON ((77.02597725278878 28.46917038476057, 77.02590725278878 28.46919038476058, 77.02590629831775 28.46919071035271, 77.02590538149374 28.46919113042288, 77.02590451164112 28.46919164069889, 77.02590369760648 28.4691922359911, 77.02590294766878 28.46919291024524, 77.02590226945507 28.46919365660396, 77.02590166986295 28.46919446747663, 77.02590115499041 28.46919533461645, 77.02590073007386 28.4691962492044, 77.02590039943479 28.46919720193889, 77.02590016643589 28.46919818313036, 77.02590003344682 28.46919918279986, 77.02590000182009 28.46920019078049, 77.02590007187739 28.46920119682083, 77.02590024290619 28.46920219068921, 77.02590051316709 28.46920316227772, 77.02593051316707 28.46929316227772, 77.02593087463266 28.4692940899475, 77.0259313265515 28.46929497707654, 77.02593186444405 28.46929581487139, 77.02593248297855 28.46929659502756, 77.02593317602391 28.46929730981194, 77.02593393671049 28.46929795213937, 77.02593475749811 28.46929851564293, 77.02593563025091 28.469298994737, 77.02593654631792 28.46929938467266, 77.02593749661882 28.46929968158477, 77.02593847173394 28.46929988253024, 77.02593946199768 28.46929998551725, 77.02594045759425 28.46929998952495, 77.025941448655 28.46929989451363, 77.02594242535629 28.46929970142507, 77.0259824253563 28.46928970142508, 77.02598316227773 28.46928948683306, 77.02601316227771 28.46927948683303, 77.02601407692272 28.46927913119392, 77.02601495230473 28.46927868761643, 77.02601577999334 28.46927816037244, 77.02601655201745 28.4692775545396, 77.02601726094207 28.46927687595242, 77.02601789993983 28.46927613114605, 77.02601846285687 28.4692753272934, 77.02601894427195 28.469274472136, 77.02601933954881 28.46927357390949, 77.02601964488072 28.46927264126428, 77.02601985732714 28.46927168318225, 77.02601997484213 28.46927070889025, 77.02601999629393 28.46926972777126, 77.02601992147595 28.46926874927397, 77.02601975110875 28.46926778282186, 77.02601948683302 28.46926683772239, 77.02598948683304 28.46917683772239, 77.02598914223188 28.4691759478898, 77.02598871438593 28.46917509495377, 77.02598820719096 28.46917428668074, 77.02598762526526 28.46917353043046, 77.02598697390755 28.46917283308898, 77.02598625904878 28.46917220100594, 77.02598548719813 28.46917163993681, 77.02598466538367 28.4691711549904, 77.02598380108847 28.4691707505824, 77.02598290218239 28.46917043039516, 77.02598197685042 28.46917019734416, 77.02598103351821 28.46917005355143, 77.02598008077527 28.46917000032629, 77.02597912729684 28.46917003815338, 77.02597818176481 28.46917016668827, 77.02597725278878 28.46917038476057))",Live Entertainment-Music,Haryana,
food.nightlife.billiards,POI_1001_356d408k-6ff52f038df203c7c58930816182ef05,royal snooker academy,6,893da111a6bffff,853da113fffffff,IN.HR.GU,Gurgaon,39,1059,IND,3.4,all_ind_3.4_all,2024,2024-06-08 00:01:01,"POLYGON ((77.0958866 28.4822485, 77.09598769999999 28.4822361, 77.09595349999999 28.4819786, 77.095844 28.4819797, 77.0958866 28.4822485))",Billiards-Pool Hall,Haryana,
food.nightlife.bar_pub,POI_1001_356464d7-cf67a8d5f0609fb43f2ea2cd6cbd513c,prison,6,893da11a9b3ffff,853da11bfffffff,IN.HR.GU,Gurgaon,26,435,IND,3.4,all_ind_3.4_all,2024,2024-06-07 00:01:01,,Bar and Pub,Haryana,
food.nightlife.bar_pub,POI_1001_356ttncf-0001b61a2cae42dfbc4a83069c609c08,purple bar & hookah lounge,6,893da11a9afffff,853da11bfffffff,IN.HR.GU,Gurgaon,3,50,IND,3.4,all_ind_3.4_all,2024,2024-06-07 00:01:01,"POLYGON ((77.0931028 28.4774074, 77.09326590000001 28.4774093, 77.0932693 28.4771935, 77.09310619999999 28.4771916, 77.0931028 28.4774074))",Bar and Pub,Haryana,
food.nightlife.bar_pub,POI_1001_356ttnf1-15a62322ffd44fad897ea36cf8d2bbd7,passha club & bar,6,893da11ad67ffff,853da11bfffffff,IN.HR.GU,Gurgaon,34,674,IND,3.4,all_ind_3.4_all,2024,2024-06-06 00:01:01,"POLYGON ((77.07292051859109 28.47746121270451, 77.07284667969185 28.47746121270649, 77.07284569545398 28.4774612612606, 77.07284472077386 28.47746140645138, 77.07284376511645 28.47746164686891, 77.07284283776193 28.47746198017854, 77.0728419477157 28.47746240314355, 77.07284110362083 28.47746291165662, 77.07284031367416 28.47746350077966, 77.07283958554675 28.47746416479181, 77.07283892630926 28.47746489724497, 77.07283834236345 28.47746569102642, 77.07283783937993 28.4774665384279, 77.07283742224305 28.47746743122044, 77.07283709500356 28.4774683607343, 77.07283686083925 28.47746931794314, 77.07283672202399 28.47747029355168, 77.07283667990585 28.47747127808596, 77.07283859935922 28.47776485838354, 77.07283865446043 28.47776584335593, 77.07283880634398 28.47776681810623, 77.07283905353175 28.47776777314809, 77.07283939361807 28.47776869918699, 77.07283982329321 28.47776958721066, 77.07284033837554 28.47777042857678, 77.07284093385223 28.47777121509714, 77.07284160392808 28.47777193911724, 77.07284234208186 28.47777259359089, 77.07284314112979 28.4777731721487, 77.07284399329552 28.47777366916011, 77.07284489028568 28.47777407978817, 77.07284582337073 28.47777440003662, 77.07284678346979 28.47777462678878, 77.07339557531009 28.47787595379977, 77.07339652534229 28.47787608247767, 77.07339748333079 28.47787611958867, 77.07339844047054 28.47787606479167, 77.07339938796427 28.47787591859031, 77.07340031710339 28.47787568232837, 77.073401219348 28.47787535817737, 77.07340208640539 28.47787494911665, 77.07340291030629 28.47787445890595, 77.07340368347803 28.47787389205092, 77.07340439881429 28.4778732537616, 77.07340504974024 28.47787254990466, 77.07340563027311 28.47787178694936, 77.07340613507712 28.47787097190818, 77.07340655951249 28.47787011227232, 77.07340689967819 28.47786921594286, 77.07340715244766 28.47786829115813, 77.07340731549766 28.47786734641801, 77.07340738732957 28.47786639040578, 77.07341794435328 28.47747609728022, 77.07341792210042 28.47747510750751, 77.07341780208698 28.47747412478579, 77.07341758548928 28.47747315874715, 77.07341727443028 28.47747221886019, 77.07341687195881 28.47747131433715, 77.07341638201969 28.47747045404368, 77.07341580941501 28.4774696464119, 77.07341515975715 28.47746889935777, 77.0734144394137 28.47746822020351, 77.07341365544504 28.47746761560582, 77.07341281553524 28.47746709149064, 77.07341192791661 28.47746665299505, 77.07341100128912 28.47746630441694, 77.07341004473506 28.4774660491729, 77.07340906763002 28.47746588976467, 77.0734080795511 28.4774658277547, 77.07297873062012 28.47746017954161, 77.07297773843503 28.47746021578061, 77.07297675473369 28.47746035022831, 77.07297578921286 28.4774605815594, 77.07297485139014 28.47746090749354, 77.07297395051006 28.47746132481786, 77.07297309545298 28.4774618294186, 77.07297229464758 28.4774624163217, 77.07297155598778 28.47746307974179, 77.07297088675485 28.47746381313923, 77.07297029354574 28.47746460928461, 77.07296978220795 28.47746546032996, 77.07296935778199 28.47746635788615, 77.07296902445158 28.47746729310558, 77.07296878550255 28.47746825676936, 77.07296864329031 28.47746923937823, 77.07296859921671 28.47747023124619, 77.07296864642747 28.47747921171196, 77.07293096752814 28.47747960164963, 77.07293050514514 28.47747069429973, 77.07293040158255 28.47746968742253, 77.07293019676605 28.47746869617226, 77.07292989279405 28.47746773070454, 77.07292949278083 28.47746680091084, 77.07292900082462 28.47746591631715, 77.07292842196564 28.47746508598638, 77.07292776213447 28.47746431842549, 77.07292702809124 28.47746362149833, 77.07292622735645 28.47746300234513, 77.07292536813382 28.47746246730927, 77.07292445922631 28.47746202187233, 77.07292350994595 28.47746167059795, 77.07292253001836 28.47746141708501, 77.07292152948315 28.47746126393083, 77.07292051859109 28.47746121270451))",Bar and Pub,Haryana,
food.nightlife.nightclub,POI_9999_4911812567564769860,ryu bar,6,893da11a8d3ffff,853da11bfffffff,IN.HR.GU,Gurgaon,21,416,IND,3.4,all_ind_3.4_all,2024,2024-06-06 00:01:01,"POLYGON ((77.0500155 28.4617338, 77.0500229 28.4618503, 77.0502197 28.4618406, 77.05022099999999 28.461783, 77.0501747 28.4617294, 77.0500155 28.4617338))",Nightclub,Haryana,\N
food.nightlife.brewery,POI_1012_G_0x390d183000000021:0xb989a6a2a9359fa7,quaff brewing co.,6,893da111a13ffff,853da113fffffff,IN.HR.GU,Gurgaon,37,1095,IND,3.4,all_ind_3.4_all,2024,2024-06-04 00:01:01,,Brewery,Haryana,
food.nightlife.nightclub,POI_1001_356ttnf4-cfa6051aaca76ca545460570006e3f50,waka waka the night club,6,893da11a9b7ffff,853da11bfffffff,IN.HR.GU,Gurgaon,28,474,IND,3.4,all_ind_3.4_all,2024,2024-06-05 00:01:01,"POLYGON ((77.0918956 28.4800496, 77.0919246 28.4800353, 77.09189240000001 28.4799847, 77.09186339999999 28.4799989, 77.0918956 28.4800496))",Nightclub,Haryana,
food.nightlife.bar_pub,POI_1012_G_0x390d18ce43054123:0xfff0e900e061213,manhattan bar & brewery,6,893da11a96fffff,853da11bfffffff,IN.HR.GU,Gurgaon,31,525,IND,3.4,all_ind_3.4_all,2024,2024-06-05 00:01:01,,Bar and Pub,Haryana,
food.nightlife.live_entertainment,POI_1001_356ttncb-db22be563bd58ae0988d2ed79d22b7a5,prakash porua music | tabla classes gurgaon,6,893da11a1d3ffff,853da11bfffffff,IN.HR.GU,Gurgaon,6,88,IND,3.4,all_ind_3.4_all,2024,2024-06-08 00:01:01,"POLYGON ((77.0059321 28.4654821, 77.0060376 28.4655266, 77.0060921 28.4654265, 77.0059866 28.4653821, 77.0059321 28.4654821))",Live Entertainment-Music,Haryana,
food.nightlife.live_entertainment,POI_1001_356ttncb-354e5a2c6f6f4a1bb080c5e7138226af,raju band & light house,6,893da11a1abffff,853da11bfffffff,IN.HR.GU,Gurgaon,10,147,IND,3.4,all_ind_3.4_all,2024,2024-06-08 00:01:01,"POLYGON ((77.02074829999999 28.4693462, 77.0208293 28.469424, 77.020956 28.469322, 77.0208751 28.4692442, 77.02074829999999 28.4693462))",Live Entertainment-Music,Haryana,
food.nightlife.billiards,POI_1001_356d408k-6ff52f038df203c7c58930816182ef05,royal snooker academy,6,893da111a6bffff,853da113fffffff,IN.HR.GU,Gurgaon,33,964,IND,3.4,all_ind_3.4_all,2024,2024-06-05 00:01:01,"POLYGON ((77.0958866 28.4822485, 77.09598769999999 28.4822361, 77.09595349999999 28.4819786, 77.095844 28.4819797, 77.0958866 28.4822485))",Billiards-Pool Hall,Haryana,
food.nightlife.live_entertainment,POI_1001_356ttnc9-9d432972a5cd46298e8b0485fd3533b0,satya band,6,893da118357ffff,853da11bfffffff,IN.HR.GU,Gurgaon,8,145,IND,3.4,all_ind_3.4_all,2024,2024-06-03 00:01:01,"POLYGON ((77.047968 28.3926444, 77.0480525 28.3925398, 77.04801190000001 28.3925144, 77.04792740000001 28.392619, 77.047968 28.3926444))",Live Entertainment-Music,Haryana,
food.nightlife.bar_pub,POI_1012_G_0x390d1922878a9605:0x481ef8c55e605f2c,lucia lounge bar,6,893da11a997ffff,853da11bfffffff,IN.HR.GU,Gurgaon,69,1242,IND,3.4,all_ind_3.4_all,2024,2024-06-02 00:01:01,"POLYGON ((77.079966 28.4815268, 77.0804366 28.4815342, 77.0804483 28.4809614, 77.0799777 28.480954, 77.0799715 28.4812548, 77.0800569 28.4812562, 77.08005559999999 28.4813223, 77.07997020000001 28.4813209, 77.079966 28.4815268))",Bar and Pub,Haryana,
food.nightlife.live_entertainment,POI_1001_356ttncb-e94ec39bd66af3a8471bf70e4ef86742,m.k dj & sound system,6,893da11a137ffff,853da11bfffffff,IN.HR.GU,Gurgaon,9,162,IND,3.4,all_ind_3.4_all,2024,2024-06-02 00:01:01,"POLYGON ((77.02597725278878 28.46917038476057, 77.02590725278878 28.46919038476058, 77.02590629831775 28.46919071035271, 77.02590538149374 28.46919113042288, 77.02590451164112 28.46919164069889, 77.02590369760648 28.4691922359911, 77.02590294766878 28.46919291024524, 77.02590226945507 28.46919365660396, 77.02590166986295 28.46919446747663, 77.02590115499041 28.46919533461645, 77.02590073007386 28.4691962492044, 77.02590039943479 28.46919720193889, 77.02590016643589 28.46919818313036, 77.02590003344682 28.46919918279986, 77.02590000182009 28.46920019078049, 77.02590007187739 28.46920119682083, 77.02590024290619 28.46920219068921, 77.02590051316709 28.46920316227772, 77.02593051316707 28.46929316227772, 77.02593087463266 28.4692940899475, 77.0259313265515 28.46929497707654, 77.02593186444405 28.46929581487139, 77.02593248297855 28.46929659502756, 77.02593317602391 28.46929730981194, 77.02593393671049 28.46929795213937, 77.02593475749811 28.46929851564293, 77.02593563025091 28.469298994737, 77.02593654631792 28.46929938467266, 77.02593749661882 28.46929968158477, 77.02593847173394 28.46929988253024, 77.02593946199768 28.46929998551725, 77.02594045759425 28.46929998952495, 77.025941448655 28.46929989451363, 77.02594242535629 28.46929970142507, 77.0259824253563 28.46928970142508, 77.02598316227773 28.46928948683306, 77.02601316227771 28.46927948683303, 77.02601407692272 28.46927913119392, 77.02601495230473 28.46927868761643, 77.02601577999334 28.46927816037244, 77.02601655201745 28.4692775545396, 77.02601726094207 28.46927687595242, 77.02601789993983 28.46927613114605, 77.02601846285687 28.4692753272934, 77.02601894427195 28.469274472136, 77.02601933954881 28.46927357390949, 77.02601964488072 28.46927264126428, 77.02601985732714 28.46927168318225, 77.02601997484213 28.46927070889025, 77.02601999629393 28.46926972777126, 77.02601992147595 28.46926874927397, 77.02601975110875 28.46926778282186, 77.02601948683302 28.46926683772239, 77.02598948683304 28.46917683772239, 77.02598914223188 28.4691759478898, 77.02598871438593 28.46917509495377, 77.02598820719096 28.46917428668074, 77.02598762526526 28.46917353043046, 77.02598697390755 28.46917283308898, 77.02598625904878 28.46917220100594, 77.02598548719813 28.46917163993681, 77.02598466538367 28.4691711549904, 77.02598380108847 28.4691707505824, 77.02598290218239 28.46917043039516, 77.02598197685042 28.46917019734416, 77.02598103351821 28.46917005355143, 77.02598008077527 28.46917000032629, 77.02597912729684 28.46917003815338, 77.02597818176481 28.46917016668827, 77.02597725278878 28.46917038476057))",Live Entertainment-Music,Haryana,
food.nightlife.billiards,POI_1001_356d408k-6ff52f038df203c7c58930816182ef05,royal snooker academy,6,893da111a6bffff,853da113fffffff,IN.HR.GU,Gurgaon,40,1217,IND,3.4,all_ind_3.4_all,2024,2024-06-07 00:01:01,"POLYGON ((77.0958866 28.4822485, 77.09598769999999 28.4822361, 77.09595349999999 28.4819786, 77.095844 28.4819797, 77.0958866 28.4822485))",Billiards-Pool Hall,Haryana,
food.nightlife.nightclub,POI_1001_356ttncb-ead6be5f4b9144b98741da2a76bb4443,florance dance academy,6,893da11a153ffff,853da11bfffffff,IN.HR.GU,Gurgaon,15,270,IND,3.4,all_ind_3.4_all,2024,2024-06-02 00:01:01,"POLYGON ((77.0101683 28.4601364, 77.0102347 28.4601893, 77.0102825 28.460143, 77.01021609999999 28.4600901, 77.0101683 28.4601364))",Nightclub,Haryana,
food.nightlife.nightclub,POI_1012_G_0x390d165555555553:0x6cc1af7a4db3ca7f,club 18,6,893da11a9b3ffff,853da11bfffffff,IN.HR.GU,Gurgaon,58,911,IND,3.4,all_ind_3.4_all,2024,2024-06-04 00:01:01,"POLYGON ((77.0851004 28.479343, 77.08563169999999 28.4795497, 77.0856534 28.479592, 77.08570400000001 28.4795844, 77.08568289999999 28.4796344, 77.0856849 28.4796744, 77.0857256 28.4797361, 77.0857678 28.479759, 77.0858231 28.4797665, 77.0858873 28.4797483, 77.0859238 28.4797181, 77.0859458 28.4796753, 77.0859459 28.4796237, 77.08591850000001 28.4795744, 77.0858739 28.4795436, 77.0858422 28.4795391, 77.0858843 28.479518, 77.085598 28.478818, 77.0852505 28.4789325, 77.0852107 28.4788349, 77.0849292 28.4789237, 77.0851004 28.479343))",Nightclub,Haryana,
food.nightlife.bar_pub,POI_1001_356ttncc-e334e9efcbd5049d9f0468e3e1cb4af7,como - pizzeria & cafe,6,893da11a8d3ffff,853da11bfffffff,IN.HR.GU,Gurgaon,35,550,IND,3.4,all_ind_3.4_all,2024,2024-06-04 00:01:01,"POLYGON ((77.04992873096288 28.46167040062814, 77.04983857259079 28.46167941646537, 77.04980966483741 28.46141924668481, 77.04980951441298 28.46141830479079, 77.04980927493438 28.46141738151302, 77.04980894858035 28.46141648525139, 77.04980853832004 28.46141562416004, 77.04980804788595 28.46141480607309, 77.04980748174003 28.46141403843343, 77.04980684503302 28.46141332822499, 77.04980614355762 28.46141268190918, 77.04980538369581 28.46141210536614, 77.04980457236074 28.46141160384121, 77.04980371693388 28.46141118189721, 77.04980282519783 28.46141084337296, 77.04980190526554 28.46141059134833, 77.04980096550645 28.46141042811622, 77.04980001447045 28.46141035516169, 77.04979906080996 28.46141037314849, 77.04964906080994 28.46142037314847, 77.0496480670682 28.46142048956277, 77.04964708993361 28.46142070469745, 77.04964613918803 28.46142101639885, 77.04964522434912 28.4614214215466, 77.04964435457511 28.46142191608487, 77.04964353857308 28.46142249506296, 77.04964278451183 28.46142315268487, 77.04964209994009 28.46142388236731, 77.04964149171091 28.4614246768056, 77.04964096591316 28.46142552804684, 77.04964052781042 28.46142642756945, 77.04964018178846 28.46142736636854, 77.04963993131121 28.46142833504603, 77.04963977888613 28.46142932390473, 77.04963972603912 28.46143032304543, 77.04963977329921 28.46143132246597, 77.04963992019329 28.46143231216141, 77.04964781028937 28.4614717626417, 77.0495784856527 28.4614804282213, 77.04957754308113 28.46148059216484, 77.0495766204902 28.46148084543282, 77.0495757263246 28.46148118570704, 77.04957486876877 28.46148160987289, 77.0495740556721 28.46148211404791, 77.04957329447697 28.46148269361729, 77.0495725921508 28.46148334327613, 77.04957195512206 28.46148405707797, 77.04957138922164 28.46148482848925, 77.04957089962929 28.46148565044911, 77.04957049082637 28.46148651543399, 77.04957016655472 28.46148741552652, 77.04956992978245 28.46148834248799, 77.0495697826768 28.46148928783374, 77.04956972658422 28.46149024291085, 77.04956976201818 28.46149119897733, 77.0496097610182 28.46196119897732, 77.04960988956556 28.46196215771755, 77.0496101101438 28.4619630995522, 77.04961042068894 28.46196401566844, 77.04961081829519 28.46196489749412, 77.04961129924213 28.46196573677792, 77.0496118590295 28.46196652566661, 77.04961249241933 28.46196725677849, 77.04961319348493 28.46196792327251, 77.0496139556664 28.46196851891222, 77.04961477183195 28.46196903812418, 77.04961563434465 28.4619694760501, 77.04961653513391 28.46196982859226, 77.04961746577096 28.4619700924519, 77.0496184175478 28.46197026516006, 77.04961938155857 28.46197034510072, 77.04962034878294 28.46197033152584, 77.04993496285955 28.46195066814606, 77.04996172500003 28.46198635100008, 77.04996234660345 28.46198710076037, 77.04996303819327 28.46198778649706, 77.04996379320954 28.46198840170574, 77.0499646044907 28.46198894055096, 77.0499654643415 28.4619893979216, 77.04996636460596 28.46198976947936, 77.04996729674482 28.46199005169989, 77.04996825191645 28.46199024190625, 77.04996922106073 28.46199033829428, 77.04997019498504 28.46199033994969, 77.04997116445139 28.46199024685679, 77.04997212026409 28.46199005989859, 77.04997305335696 28.46198978084846, 77.04997395487933 28.46198941235325, 77.04997481627997 28.46198895790829, 77.04997562938821 28.4619884218241, 77.04997638649151 28.46198780918562, 77.04997708040847 28.46198712580392, 77.04997770455707 28.46198637816109, 77.04997825301707 28.46198557334874, 77.04997872058617 28.46198471900079, 77.04997910282933 28.46198382322098, 77.04997939612083 28.46198289450607, 77.04997959767873 28.46198194166521, 77.04997970559118 28.4619809737364, 77.04997971883461 28.46197999990073, 77.04997963728337 28.46197902939535, 77.0499396382834 28.46167902939531, 77.04993946569192 28.46167808419555, 77.04993920318455 28.46167715992272, 77.04993885318471 28.46167626510961, 77.04993841892357 28.46167540801704, 77.04993790441021 28.46167459655762, 77.04993731439455 28.46167383822266, 77.04993665432356 28.46167314001303, 77.04993593029096 28.46167250837455, 77.04993514898094 28.46167194913843, 77.04993431760647 28.46167146746748, 77.04993344384273 28.46167106780846, 77.04993253575624 28.46167075385097, 77.04993160173035 28.46167052849344, 77.04993065038788 28.46167039381634, 77.04992969051156 28.46167035106301, 77.04992873096288 28.46167040062814))",Bar and Pub,Haryana,
